factor_id,name,expression,reason,validation_status,admitted,train_rank_ic,validation_rank_ic,test_rank_ic_retrospective,best_seed,best_round,best_evaluation_index,occurrence_count,all_seeds,canonical
d8fc48aff244933c,VOL_AMPLIFIED_INTRADAY_PLUS_DAILY_REVERSAL,"((($high + $low - 2 * $close) / ($high - $low + 1e-12)) + (0 - ($close / Ref($close, 1) - 1) / (Std($close / Ref($close, 1) - 1, 20) + 1e-12))) * (($volume * $close) / (Mean($volume * $close, 20) + 1e-12))","Combines intraday close location within the daily range with standardized daily reversal, both amplified by abnormal dollar volume, to capture high-volume reversal effects in Chinese A-shares.",validation_pending,False,0.042617486225494744,,,456,76,268,1,[456],"Mul(Add(Div(Sub(Add($high,$low),Mul($close,2)),Add(1e-12,Sub($high,$low))),Sub(0,Div(Sub(Div($close,Ref($close,1)),1),Add(1e-12,Std(Sub(Div($close,Ref($close,1)),1),20))))),Div(Mul($close,$volume),Add(1e-12,Mean(Mul($close,$volume),20))))"
da938b56467b567d,VOLUME_WEIGHTED_INTRADAY_REVERSAL,"0 - Sum(($close / $open - 1) * $volume, 5) / (Sum($volume, 5) + 1e-12)","Stocks with heavy selling pressure on high-volume days over the past week are temporarily oversold and tend to rebound, so reversing the volume-weighted intraday return should improve next-day returns.",validation_pending,False,0.042346880543410716,,,123,9,69,1,[123],"Sub(0,Div(Sum(Mul($volume,Sub(Div($close,$open),1)),5),Add(1e-12,Sum($volume,5))))"
ae3468741e8bad48,VOL_AMP_INTRADAY_REVERSAL_5D,"Sum((0 - ($close / $open - 1)) * ($volume / (Mean($volume, 20) + 1e-12)), 5)",Recent intraday declines on elevated relative volume reflect panic selling that tends to reverse in the short term.,validation_pending,False,0.04234657916619086,,,123,27,123,1,[123],"Sum(Mul(Div($volume,Add(1e-12,Mean($volume,20))),Sub(0,Sub(Div($close,$open),1))),5)"
0b2b1529d0512165,DOWNSIDE_VOL_REVERSAL,"((Std(If(Lt($close, Ref($close, 1)), (($close / Ref($close, 1)) - 1), 0), 20) / (Std(($close / Ref($close, 1)) - 1, 20) + 1e-12)) * (Mean($volume, 20) / ($volume + 1e-12))) / ((Std($close * $volume, 20) / (Mean($close * $volume, 20) + 1e-12)) + 1e-12)",High downside volatility share together with low current volume and stable dollar volume indicates oversold conditions likely to revert next day.,validation_pending,False,0.04168237454758833,,,123,87,302,1,[123],"Div(Mul(Div(Mean($volume,20),Add($volume,1e-12)),Div(Std(If(Lt($close,Ref($close,1)),Sub(Div($close,Ref($close,1)),1),0),20),Add(1e-12,Std(Sub(Div($close,Ref($close,1)),1),20)))),Add(1e-12,Div(Std(Mul($close,$volume),20),Add(1e-12,Mean(Mul($close,$volume),20)))))"
a084d4368c9efe49,MAX_HIGH_RETURN_LOTTERY,"(0 - Max($high / Ref($close, 1) - 1, 20)) * (($volume * $close) / (Mean($volume * $close, 20) + 1e-12))","High maximum daily high returns identify lottery-like stocks that tend to underperform next day, and scaling by relative dollar volume sharpens the cross-sectional signal.",validation_pending,False,0.041579387649506444,,,456,93,320,1,[456],"Mul(Div(Mul($close,$volume),Add(1e-12,Mean(Mul($close,$volume),20))),Sub(0,Max(Sub(Div($high,Ref($close,1)),1),20)))"
55633bbbdf24f775,BEARISH_INTRADAY_PRESSURE_TR,"($high + $open - 2 * $close) / (If(Greater($high, Ref($close, 1)), $high, Ref($close, 1)) - If(Less($low, Ref($close, 1)), $low, Ref($close, 1)) + 1e-12)","Combines upper shadow and bearish real body relative to true range, capturing intraday selling pressure that tends to reverse next day.",validation_pending,False,0.04131529044844055,,,123,14,82,1,[123],"Div(Sub(Add($high,$open),Mul($close,2)),Add(1e-12,Sub(If(Greater($high,Ref($close,1)),$high,Ref($close,1)),If(Less($low,Ref($close,1)),$low,Ref($close,1)))))"
2624a26df7c464ef,SHORT_TERM_REVERSAL_WITH_VOLUME_SURGE,"(0 - ($close / Ref($close, 5) - 1)) * (($volume * $close) / (Mean($volume * $close, 20) + 1e-12))",Short-term losers with abnormally high dollar volume tend to rebound as panic selling exhausts and liquidity-driven attention reverses.,validation_pending,False,0.041149829293862523,,,456,34,142,1,[456],"Mul(Div(Mul($close,$volume),Add(1e-12,Mean(Mul($close,$volume),20))),Sub(0,Sub(Div($close,Ref($close,5)),1)))"
4431bf1c0942b743,NEG_VOLUME_WEIGHTED_REV_5,"0 - (Sum(($close / Ref($close, 1) - 1) * $volume, 5) / (Sum($volume, 5) + 1e-12))","Volume-weighted recent return captures conviction-driven overreaction, so inverting it should favor low past volume-weighted return stocks that are likely to rebound next day.",validation_pending,False,0.04110812368736128,,,123,33,139,2,"[123, 456]","Sub(0,Div(Sum(Mul($volume,Sub(Div($close,Ref($close,1)),1)),5),Add(1e-12,Sum($volume,5))))"
f94cbca0f0f3d315,VOLUME_WEIGHTED_SHORT_REVERSAL,"0 - (Sum(($close / (Ref($close, 1) + 1e-12) - 1) * $volume, 5) / (Sum($volume, 5) + 1e-12))",Stocks with high volume-weighted recent returns are likely to reverse as short-term attention-driven buying pushes prices too far above fundamentals.,validation_pending,False,0.04110812368736128,,,42,97,332,1,[42],"Sub(0,Div(Sum(Mul($volume,Sub(Div($close,Add(1e-12,Ref($close,1))),1)),5),Add(1e-12,Sum($volume,5))))"
9ffd8aa2c345469c,REV5_VOLSHOCK_NEG,"0 - (($close / (Ref($close, 5) + 1e-12) - 1) * ($volume / (Ref(Mean($volume, 20), 1) + 1e-12)))","Strong five-day price gains accompanied by abnormal volume tend to reverse next day, so subtracting this gain-volume product gives higher scores to stocks less likely to be overbought and poised to rebound.",validation_pending,False,0.04094527862950139,,,42,82,286,1,[42],"Sub(0,Mul(Div($volume,Add(1e-12,Ref(Mean($volume,20),1))),Sub(Div($close,Add(1e-12,Ref($close,5))),1)))"
be9d496b1e0a970b,OVERNIGHT_INTRADAY_SPREAD_AMT,"((($open / Ref($close, 1) - 1) - ($close / $open - 1)) / (Std($close / Ref($close, 1) - 1, 20) + 1e-12)) * (($volume * $close) / (Mean($volume * $close, 20) + 1e-12))","The spread between overnight and intraday returns captures informed overnight buying, and scaling by volatility and abnormal dollar volume should improve return prediction.",validation_pending,False,0.04093022617157632,,,456,79,277,1,[456],"Mul(Div(Mul($close,$volume),Add(1e-12,Mean(Mul($close,$volume),20))),Div(Sub(Sub(Div($open,Ref($close,1)),1),Sub(Div($close,$open),1)),Add(1e-12,Std(Sub(Div($close,Ref($close,1)),1),20))))"
069c4f700ae3e8d7,SHORT_REVERSAL_HIGH_VOLUME,"(0 - Mean($close / Ref($close, 1) - 1, 5)) * ($volume / (Mean($volume, 20) + 1e-12))",Recent short-term losers with unusually high volume tend to rebound as transient selling pressure reverses.,validation_pending,False,0.04046100936308432,,,456,8,65,1,[456],"Mul(Div($volume,Add(1e-12,Mean($volume,20))),Sub(0,Mean(Sub(Div($close,Ref($close,1)),1),5)))"
26dec15c7394cfa7,NEG_RETURN_VOL20_AMT,"(0 - Std($close / Ref($close, 1) - 1, 20)) * (($volume * $close) / (Mean($volume * $close, 20) + 1e-12))","Low-volatility anomaly in A-shares predicts higher future returns for stocks with lower 20-day return volatility, reinforced by liquidity.",validation_pending,False,0.040338624186981954,,,456,38,155,1,[456],"Mul(Div(Mul($close,$volume),Add(1e-12,Mean(Mul($close,$volume),20))),Sub(0,Std(Sub(Div($close,Ref($close,1)),1),20)))"
989ee7b16db8cd0b,NEG_VOLATILITY_TIMES_DOLLAR_VOLUME,"0 - (Std($close / Ref($close, 1) - 1, 20) * (($volume * $close) / (Mean($volume * $close, 20) + 1e-12)))","Stocks with high recent return volatility and elevated dollar turnover behave like lottery stocks and tend to be overpriced, so taking the negative gives higher scores to less lottery-like stocks and should improve next-day returns.",validation_pending,False,0.040338624186981954,,,456,71,254,1,[456],"Sub(0,Mul(Div(Mul($close,$volume),Add(1e-12,Mean(Mul($close,$volume),20))),Std(Sub(Div($close,Ref($close,1)),1),20)))"
2de34398e5584e66,OPEN_CLOSE_LOSS_DOLLAR_CV,"(($open - $close) / ($open + 1e-12)) / ((Std($close * $volume, 20) / (Mean($close * $volume, 20) + 1e-12)) + 1e-12)","Stocks with a large open-to-close intraday drop but stable dollar-volume turnover are likely overreacting downward and should bounce next day, so a higher score predicts higher returns.",validation_pending,False,0.04024634404541386,,,123,58,216,1,[123],"Div(Div(Sub($open,$close),Add($open,1e-12)),Add(1e-12,Div(Std(Mul($close,$volume),20),Add(1e-12,Mean(Mul($close,$volume),20)))))"
5558ea35cb8ef9da,CAPITULATION_VOLUME_RATIO,"Sum((Ref($close, 1) - $close) / Ref($close, 1) * ($volume / (Mean($volume, 20) + 1e-12)), 5)","High-volume price declines over the past five days signal capitulation selling, which tends to reverse in the short term.",validation_pending,False,0.04023657285620492,,,123,20,101,1,[123],"Sum(Mul(Div($volume,Add(1e-12,Mean($volume,20))),Div(Sub(Ref($close,1),$close),Ref($close,1))),5)"
6a7b3779fe045a6e,LOW_RETVOL_RANGE_VOLUME,"(($high + $low - 2 * $close) / ($high - $low + 1e-12)) * (($volume * $close) / (Mean($volume * $close, 20) + 1e-12)) / (Std($close / Ref($close, 1) - 1, 20) + 1e-12)","Close near the low within a tight range combined with high relative turnover and low return volatility suggests accumulation at support, predicting positive next-day returns.",validation_pending,False,0.040133117231628546,,,456,78,275,1,[456],"Div(Mul(Div(Mul($close,$volume),Add(1e-12,Mean(Mul($close,$volume),20))),Div(Sub(Add($high,$low),Mul($close,2)),Add(1e-12,Sub($high,$low)))),Add(1e-12,Std(Sub(Div($close,Ref($close,1)),1),20)))"
f24ae569fbd3a088,NEG_INTRADAY_BODY_DV_RATIO,"0 - ((($close - $open) / ($high - $low + 1e-12)) * (($close * $volume) / (Ref(Mean($close * $volume, 20), 1) + 1e-12)))","A large negative intraday body on high dollar volume indicates panic selling that tends to reverse, so higher factor scores predict next-day gains.",validation_pending,False,0.04007811868327621,,,42,92,316,1,[42],"Sub(0,Mul(Div(Mul($close,$volume),Add(1e-12,Ref(Mean(Mul($close,$volume),20),1))),Div(Sub($close,$open),Add(1e-12,Sub($high,$low)))))"
e65d24a9cbbb6d47,AVG_RANGE_SHADOW_REVERSAL,"0 - (($close - $low) / (Mean($high - $low, 20) + 1e-12)) * ($volume / (Ref(Mean($volume, 20), 1) + 1e-12))",Stocks closing near their intraday low relative to recent average daily range on elevated volume are temporarily oversold and tend to revert upward.,validation_below_threshold,False,0.05669516410915023,0.03948067588450492,,42,63,231,1,[42],"Sub(0,Mul(Div($volume,Add(1e-12,Ref(Mean($volume,20),1))),Div(Sub($close,$low),Add(1e-12,Mean(Sub($high,$low),20)))))"
4b29f7faf54ca78e,NEG_INTRADAY_RETURN_VOLUME_RATIO,"0 - (($close / ($open + 1e-12) - 1) * ($volume / (Ref(Mean($volume, 20), 1) + 1e-12)))","Stocks with large positive intraday returns and high relative volume have overreacted and tend to mean-revert the next day, so the negative sign gives higher expected forward returns.",validation_below_threshold,False,0.04447221263992521,0.0391543456812672,,42,62,226,1,[42],"Sub(0,Mul(Div($volume,Add(1e-12,Ref(Mean($volume,20),1))),Sub(Div($close,Add($open,1e-12)),1)))"
3378fe869d0bebee,NEG_INTRADAY_RET_VOLUME,"0 - (($close / $open - 1) * ($volume / (Ref(Mean($volume, 20), 1) + 1e-12)))","High-volume intraday gains tend to reverse next day in A-shares, so a negative score on volume-confirmed intraday returns should earn positive rank IC.",validation_below_threshold,False,0.04447221263992521,0.0391543456812672,,42,52,196,1,[42],"Sub(0,Mul(Div($volume,Add(1e-12,Ref(Mean($volume,20),1))),Sub(Div($close,$open),1)))"
144e783b492d1780,INTRADAY_CAPITULATION_RANGE_VOLUME,"0 - ((($high - $low) / (Ref(Mean($high - $low, 20), 1) + 1e-12)) * (($close - $low) / ($high - $low + 1e-12)) * ($volume / (Ref(Mean($volume, 20), 1) + 1e-12)))","An expanded intraday range, close near the low, and elevated volume jointly flag panic selling that tends to reverse next day, so higher factor values should predict higher returns.",validation_below_threshold,False,0.05664490401004757,0.03915426907749499,,42,38,155,1,[42],"Sub(0,Mul(Div($volume,Add(1e-12,Ref(Mean($volume,20),1))),Mul(Div(Sub($close,$low),Add(1e-12,Sub($high,$low))),Div(Sub($high,$low),Add(1e-12,Ref(Mean(Sub($high,$low),20),1))))))"
af5a315c9c9a368d,INTRADAY_REVERSAL_VOLUME,"(($open - $close) / ($open + 1e-12)) * ($volume / (Ref(Mean($volume, 20), 1) + 1e-12))","High-volume intraday declines tend to reverse next day in A-shares, so a larger open-to-close drop with relatively high volume should predict higher next-day returns.",validation_below_threshold,False,0.04447214118031024,0.039154259306663275,,42,30,131,1,[42],"Mul(Div($volume,Add(1e-12,Ref(Mean($volume,20),1))),Div(Sub($open,$close),Add($open,1e-12)))"
9dc12ddf88e915ac,NEG_VOLUME_INTRADAY_RETURN,"0 - (($close - $open) / ($open + 1e-12) * ($volume / (Ref(Mean($volume, 20), 1) + 1e-12)))","High volume coupled with a large positive intraday return captures attention-driven overbuying that tends to reverse, so the negative sign makes higher factor scores avoid these stocks and earn higher next-day returns.",validation_below_threshold,False,0.04447214118031024,0.039154259306663275,,42,43,170,1,[42],"Sub(0,Mul(Div($volume,Add(1e-12,Ref(Mean($volume,20),1))),Div(Sub($close,$open),Add($open,1e-12))))"
6b1510f0c4bf8b23,TURNOVER_ADJ_LOW_SHADOW_REV,"0 - (($close - $low) / (Mean($high - $low, 20) + 1e-12)) * (($volume / $close) / (Ref(Mean($volume / $close, 20), 1) + 1e-12))",High close location within recent range combined with unusually high share turnover captures speculative intraday rebounds that should reverse next day.,validation_below_threshold,False,0.05562854025235158,0.03867026569310757,,42,71,254,1,[42],"Sub(0,Mul(Div(Div($volume,$close),Add(1e-12,Ref(Mean(Div($volume,$close),20),1))),Div(Sub($close,$low),Add(1e-12,Mean(Sub($high,$low),20)))))"
41ae7f92b84c3352,VWAP_CLOSE_LOCATION_5,"Sum((($high - $close) / ($high - $low + 1e-12)) * $volume, 5) / (Sum($volume, 5) + 1e-12)","High-volume days closing near the low mark distribution and capitulation, which should predict a next-day rebound in Chinese A-shares.",validation_below_threshold,False,0.04068265297594659,0.03420014455029367,0.008972590113808538,123,17,92,1,[123],"Div(Sum(Mul($volume,Div(Sub($high,$close),Add(1e-12,Sub($high,$low)))),5),Add(1e-12,Sum($volume,5)))"
57d917cf870dad56,VOL_ADJUSTED_5D_REVERSAL,"(Ref($close, 5) / $close - 1) * ($volume / (Ref(Mean($volume, 20), 1) + 1e-12))","Stocks that have declined over the past week with elevated volume are likely oversold and revert, producing a positive signal for next-day returns.",validation_below_threshold,False,0.04098507951628627,0.0329901674521629,,42,24,113,1,[42],"Mul(Div($volume,Add(1e-12,Ref(Mean($volume,20),1))),Sub(Div(Ref($close,5),$close),1))"
8036cb8bfb278c2f,NEG_5D_VOLUME_RETURN,"0 - (($close / Ref($close, 5) - 1) * ($volume / (Ref(Mean($volume, 20), 1) + 1e-12)))",Five-day price gains accompanied by high relative volume indicate attention-driven overbought conditions that tend to reverse over the next day in A-shares.,validation_below_threshold,False,0.04094527862950139,0.03296641987336679,,42,34,144,1,[42],"Sub(0,Mul(Div($volume,Add(1e-12,Ref(Mean($volume,20),1))),Sub(Div($close,Ref($close,5)),1)))"
6f525b1feb084068,REVERSAL_5D,"1 - $close / Ref($close, 5)","Chinese A-shares exhibit short-term overreaction and subsequent mean reversion, so stocks with larger five-day losses (higher score) should earn higher next-day returns.",validation_below_threshold,False,0.04456027518967983,0.0327436271877725,,42,13,79,1,[42],"Sub(1,Div($close,Ref($close,5)))"
c364c5f88142ce6d,REV5,"Ref($close, 5) / $close - 1",Stocks with low current price relative to their price five days ago are likely short-term oversold and tend to reverse upward over the next day.,validation_below_threshold,False,0.04455986648480977,0.03274331101497954,,42,3,51,1,[42],"Sub(Div(Ref($close,5),$close),1)"
